article_title,revision_id,article_quality,country,population,region
Javier Simán,1242201651,Start,El Salvador,6.4,CENTRAL AMERICA
Guillermo Ungo,1209426341,Stub,El Salvador,6.4,CENTRAL AMERICA
José Francisco Valiente,1170230028,Stub,El Salvador,6.4,CENTRAL AMERICA
José Arturo Vásquez Machado,1247468718,Start,El Salvador,6.4,CENTRAL AMERICA
Juan Vicente Villacorta,1232029588,Start,El Salvador,6.4,CENTRAL AMERICA
César Yanes Urías,1231944759,Stub,El Salvador,6.4,CENTRAL AMERICA
Xavier Zablah Bukele,1241139820,Start,El Salvador,6.4,CENTRAL AMERICA
Sua Rimoni Ah Chong,1244197213,C,Samoa,0.2,OCEANIA
Le Mamea Matatumua Ata,1244204310,Start,Samoa,0.2,OCEANIA
William Coe (governor),1244368584,Stub,Samoa,0.2,OCEANIA
Va'aelua Eti Alesana,1244197543,Start,Samoa,0.2,OCEANIA
Lauaki Namulauulu Mamoe,1229475887,C,Samoa,0.2,OCEANIA
Tui Manuʻa Elisala,1161001032,C,Samoa,0.2,OCEANIA
Toleʻafoa Solomona Toʻailoa,1244203105,Stub,Samoa,0.2,OCEANIA
Tamaseu Leni Warren,1244203194,Stub,Samoa,0.2,OCEANIA
Abdullah bin Faisal Al Saud (1831–1889),1245670134,GA,Saudi Arabia,36.9,WESTERN ASIA
Abdullatif bin Abdulaziz Al-Sheikh,1247311135,Stub,Saudi Arabia,36.9,WESTERN ASIA
Dahham ibn Dawwas,1249476465,Start,Saudi Arabia,36.9,WESTERN ASIA
Faisal bin Turki Al Saud (1785–1865),1245654920,GA,Saudi Arabia,36.9,WESTERN ASIA
Khalid bin Saud Al Saud (1811–1865),1247313877,C,Saudi Arabia,36.9,WESTERN ASIA
Armand-Pierre Angrand,1061043624,Stub,Senegal,18.3,WESTERN AFRICA
Léopold Angrand,1176928408,Stub,Senegal,18.3,WESTERN AFRICA
Alioune Badara Cissé,1199936144,Start,Senegal,18.3,WESTERN AFRICA
Landing Badji,1221300359,Stub,Senegal,18.3,WESTERN AFRICA
Cheikh Abdoul Khadre Cissokho,1226291269,Stub,Senegal,18.3,WESTERN AFRICA
Modou Dia,1093235453,Stub,Senegal,18.3,WESTERN AFRICA
Karamba Diaby,1248936838,C,Senegal,18.3,WESTERN AFRICA
Youssou Diagne,1122757499,Stub,Senegal,18.3,WESTERN AFRICA
Ibrahima Diallo (politician),1177650317,Stub,Senegal,18.3,WESTERN AFRICA
Alioune Diop,1233027724,Start,Senegal,18.3,WESTERN AFRICA
Amadou Mame Diop,1247447514,Start,Senegal,18.3,WESTERN AFRICA
Makhtar Diop,1243625708,C,Senegal,18.3,WESTERN AFRICA
Ngalandou Diouf,1244200749,Start,Senegal,18.3,WESTERN AFRICA
Cheikh Sadibou Fall,1128458376,Start,Senegal,18.3,WESTERN AFRICA
Abbas Gueye,1187261448,Stub,Senegal,18.3,WESTERN AFRICA
Maïmouna Kane,1112938840,Stub,Senegal,18.3,WESTERN AFRICA
Louis Le Gros,1183769164,Stub,Senegal,18.3,WESTERN AFRICA
Amadou-Mahtar M'Bow,1250208947,C,Senegal,18.3,WESTERN AFRICA
Abdoul Aziz Mbaye,1167669897,Start,Senegal,18.3,WESTERN AFRICA
Alioune Badara M'Bengue,1246298766,Stub,Senegal,18.3,WESTERN AFRICA
Penda Mbow,1152886496,Start,Senegal,18.3,WESTERN AFRICA
Mamadou Bamba Ndiaye,1180233069,Stub,Senegal,18.3,WESTERN AFRICA
Marième Ndiaye,1233246343,Stub,Senegal,18.3,WESTERN AFRICA
Ndioro Ndiaye,1229876012,Start,Senegal,18.3,WESTERN AFRICA
Khalilou Sall,1109928120,Stub,Senegal,18.3,WESTERN AFRICA
Alioune Sarr,1131649220,C,Senegal,18.3,WESTERN AFRICA
Assane Seck,1243288959,Stub,Senegal,18.3,WESTERN AFRICA
Léopold Sédar Senghor,1248475218,B,Senegal,18.3,WESTERN AFRICA
Louis Jacques Senghor,1093235015,Stub,Senegal,18.3,WESTERN AFRICA
Fatimata Seye Sylla,1199198709,Start,Senegal,18.3,WESTERN AFRICA
Moustapha Sourang,1229875469,Start,Senegal,18.3,WESTERN AFRICA
Branislav Andjelić,1216083276,C,Serbia,6.6,SOUTHERN EUROPE
Dragan Andrić (politician),1215341163,C,Serbia,6.6,SOUTHERN EUROPE
Shqiprim Arifi,1245996635,Start,Serbia,6.6,SOUTHERN EUROPE
Ljiljana Beronja,1215345234,Start,Serbia,6.6,SOUTHERN EUROPE
Sava Bjelanović,1248639747,Start,Serbia,6.6,SOUTHERN EUROPE
Radmilo Bogdanović,1248776436,C,Serbia,6.6,SOUTHERN EUROPE
Adam Bogosavljević,1231411435,Start,Serbia,6.6,SOUTHERN EUROPE
Melko Čingrija,1120771298,Start,Serbia,6.6,SOUTHERN EUROPE
Dragoslav Ćirković,1067963386,Stub,Serbia,6.6,SOUTHERN EUROPE
Jovan Ćirković,1123984236,Start,Serbia,6.6,SOUTHERN EUROPE
Dobrica Ćosić,1244959827,C,Serbia,6.6,SOUTHERN EUROPE
Branislav Crnčević,1216623573,Start,Serbia,6.6,SOUTHERN EUROPE
Jovan Dejanović (politician),1243511775,Stub,Serbia,6.6,SOUTHERN EUROPE
Stojimir Dobrosavljević,1241316637,Stub,Serbia,6.6,SOUTHERN EUROPE
Petar Dobrović,1250714747,Start,Serbia,6.6,SOUTHERN EUROPE
Đura Dokić,1219748435,Start,Serbia,6.6,SOUTHERN EUROPE
Panta Draškić,1241316628,Start,Serbia,6.6,SOUTHERN EUROPE
Danica Drašković,1250515868,GA,Serbia,6.6,SOUTHERN EUROPE
Milorad Drašković,1243519469,Start,Serbia,6.6,SOUTHERN EUROPE
Željko Fajfrić,1226700669,Stub,Serbia,6.6,SOUTHERN EUROPE
Vlada Ilić,1243519452,GA,Serbia,6.6,SOUTHERN EUROPE
Trivo Inđić,1122747074,Start,Serbia,6.6,SOUTHERN EUROPE
Antonije Isaković,1226317296,Stub,Serbia,6.6,SOUTHERN EUROPE
Oliver Ivanović,1250190967,B,Serbia,6.6,SOUTHERN EUROPE
Golub Janić,1179504119,Start,Serbia,6.6,SOUTHERN EUROPE
Dragić Joksimović,1100853216,Stub,Serbia,6.6,SOUTHERN EUROPE
Dragutin Jovanović-Lune,1226933273,Start,Serbia,6.6,SOUTHERN EUROPE
Dragan Jovanović (Yugoslav politician),1110036654,Stub,Serbia,6.6,SOUTHERN EUROPE
Stevan Knićanin,1249043914,C,Serbia,6.6,SOUTHERN EUROPE
Milan Komnenić,1243511522,Start,Serbia,6.6,SOUTHERN EUROPE
Josif Kostić,1207040998,Stub,Serbia,6.6,SOUTHERN EUROPE
Drago Kovačević,1106827460,Start,Serbia,6.6,SOUTHERN EUROPE
Milan Kovačević,1214993232,Start,Serbia,6.6,SOUTHERN EUROPE
Bogoljub Kujundžić,1227405941,Start,Serbia,6.6,SOUTHERN EUROPE
Ognjen Kuzmanović,1165558351,Stub,Serbia,6.6,SOUTHERN EUROPE
Stjepan Mitrov Ljubiša,1240189643,C,Serbia,6.6,SOUTHERN EUROPE
Panta Lunjevica,1249895893,Start,Serbia,6.6,SOUTHERN EUROPE
Čedomir Marjanović,1165566258,Stub,Serbia,6.6,SOUTHERN EUROPE
Svetozar Marković,1250714865,C,Serbia,6.6,SOUTHERN EUROPE
Dobrica Matković,1178306655,Stub,Serbia,6.6,SOUTHERN EUROPE
Bogdan Medaković,1202961657,Start,Serbia,6.6,SOUTHERN EUROPE
Miroslava Milenović,1174745856,Start,Serbia,6.6,SOUTHERN EUROPE
Stevan Milosavljević,1072287796,Start,Serbia,6.6,SOUTHERN EUROPE
Jevrem Nenadović,1233236004,Start,Serbia,6.6,SOUTHERN EUROPE
Radovan Ničić,1099986846,Stub,Serbia,6.6,SOUTHERN EUROPE
Svetozar Pribićević,1244954755,C,Serbia,6.6,SOUTHERN EUROPE
Medo Pucić,1209507523,C,Serbia,6.6,SOUTHERN EUROPE
Zoran Radojičić,1243519591,Start,Serbia,6.6,SOUTHERN EUROPE
Miloš Radosavljević (politician),1216209091,Stub,Serbia,6.6,SOUTHERN EUROPE
Žika Rafajlović,1245830899,Start,Serbia,6.6,SOUTHERN EUROPE
Goran Rakić,1250189215,C,Serbia,6.6,SOUTHERN EUROPE
Dušan Salatić,1152346392,Stub,Serbia,6.6,SOUTHERN EUROPE
Aleksandar Sandić,1233289717,C,Serbia,6.6,SOUTHERN EUROPE
Miloš Savčić,1244519801,FA,Serbia,6.6,SOUTHERN EUROPE
Arsenije Sečujac,1246835742,Start,Serbia,6.6,SOUTHERN EUROPE
Stojan Simić,1222137325,Start,Serbia,6.6,SOUTHERN EUROPE
Milan Smiljanić (priest),1247970488,Start,Serbia,6.6,SOUTHERN EUROPE
Jovica Stanišić,1243519332,GA,Serbia,6.6,SOUTHERN EUROPE
Dragiša Stojadinović,1178306734,C,Serbia,6.6,SOUTHERN EUROPE
"Nikola Stojanović (politician, born 1880)",1208982210,GA,Serbia,6.6,SOUTHERN EUROPE
Savo Štrbac,1222101781,Start,Serbia,6.6,SOUTHERN EUROPE
Ilija Šumenković,1160296340,Start,Serbia,6.6,SOUTHERN EUROPE
Ranko Tajsić,1170120242,Start,Serbia,6.6,SOUTHERN EUROPE
Teodosije Maričević,1232443957,Start,Serbia,6.6,SOUTHERN EUROPE
Mirko Tepavac,1243511560,Stub,Serbia,6.6,SOUTHERN EUROPE
Lazar Tomanović,1243083023,Start,Serbia,6.6,SOUTHERN EUROPE
Miloš Trifunović (politician),1243519233,GA,Serbia,6.6,SOUTHERN EUROPE
Miloš Trivunac,1249536547,Start,Serbia,6.6,SOUTHERN EUROPE
Dimitrije Tucović,1249503722,C,Serbia,6.6,SOUTHERN EUROPE
Milorad Unković,1243519686,Stub,Serbia,6.6,SOUTHERN EUROPE
Jovan Valenta,1147361812,Start,Serbia,6.6,SOUTHERN EUROPE
Aleksandar Vasić (politician),1219518076,Stub,Serbia,6.6,SOUTHERN EUROPE
Dragan Velikić,1241200402,Start,Serbia,6.6,SOUTHERN EUROPE
Đorđe Vojnović,1201926443,Stub,Serbia,6.6,SOUTHERN EUROPE
Milorad Vučelić,1226407894,Start,Serbia,6.6,SOUTHERN EUROPE
Gavro Vučković Krajišnik,1107975991,Start,Serbia,6.6,SOUTHERN EUROPE
Milija Zdravković,1231464971,Stub,Serbia,6.6,SOUTHERN EUROPE
Dušan Zelenbaba,1240611479,Start,Serbia,6.6,SOUTHERN EUROPE
Petar Živković,1244369087,Start,Serbia,6.6,SOUTHERN EUROPE
Charles Bastienne,1076671631,Stub,Seychelles,0.1,EASTERN AFRICA
Wallace Cosgrow,1208919956,Stub,Seychelles,0.1,EASTERN AFRICA
Didier Dogley,1236082048,Stub,Seychelles,0.1,EASTERN AFRICA
Errol Fonseka,1235434444,Stub,Seychelles,0.1,EASTERN AFRICA
Joel Morgan,1190556649,Stub,Seychelles,0.1,EASTERN AFRICA
Satya Naidu,1242656872,Start,Seychelles,0.1,EASTERN AFRICA
John Amadu Bangura,1242154948,C,Sierra Leone,8.9,WESTERN AFRICA
Arnold Jonathan Bishop-Gooding,1248518628,Start,Sierra Leone,8.9,WESTERN AFRICA
Christopher Okoro Cole,1242261320,Start,Sierra Leone,8.9,WESTERN AFRICA
Moinina Fofana,1150967706,Stub,Sierra Leone,8.9,WESTERN AFRICA
Momoh Gulama,949562875,Start,Sierra Leone,8.9,WESTERN AFRICA
Sheik-Umarr Mikailu Jah,1245194292,C,Sierra Leone,8.9,WESTERN AFRICA
Mohamed Wurie Jalloh,1230927199,Stub,Sierra Leone,8.9,WESTERN AFRICA
Henry M. Joko-Smart,1236239051,Start,Sierra Leone,8.9,WESTERN AFRICA
Yahya Kanu,1229494641,Start,Sierra Leone,8.9,WESTERN AFRICA
Danda Mohamed Kondeh,1229753869,Stub,Sierra Leone,8.9,WESTERN AFRICA
Henry Josiah Lightfoot Boston,1242154971,Start,Sierra Leone,8.9,WESTERN AFRICA
Émile F. Luke,1240785376,Stub,Sierra Leone,8.9,WESTERN AFRICA
Henry O. Macauley,1229932778,Stub,Sierra Leone,8.9,WESTERN AFRICA
Alie Badara Mansaray,1158873914,Stub,Sierra Leone,8.9,WESTERN AFRICA
Mohamed Kamarainba Mansaray,1105894039,C,Sierra Leone,8.9,WESTERN AFRICA
Solomon Musa,1078399680,Start,Sierra Leone,8.9,WESTERN AFRICA
Thomas Peters (revolutionary),1188215384,C,Sierra Leone,8.9,WESTERN AFRICA
Bai Kelfa Sankoh,1163409287,Stub,Sierra Leone,8.9,WESTERN AFRICA
Tinga Seisay,1227392405,C,Sierra Leone,8.9,WESTERN AFRICA
Nancy Steele,1138409597,Start,Sierra Leone,8.9,WESTERN AFRICA
Valentine Strasser,1213633579,C,Sierra Leone,8.9,WESTERN AFRICA
Alpha Timbo,971644466,Start,Sierra Leone,8.9,WESTERN AFRICA
Andrew Kuan,1173399298,Start,Singapore,5.8,SOUTHEAST ASIA
Lim Han Hoe,1162078233,C,Singapore,5.8,SOUTHEAST ASIA
Ooi Boon Ewe,1246674872,Start,Singapore,5.8,SOUTHEAST ASIA
Rajabali Jumabhoy,1225577335,C,Singapore,5.8,SOUTHEAST ASIA
Tibor Bastrnák,1241436480,Stub,Slovakia,5.4,EASTERN EUROPE
Dagmara Bollová,1247408245,Stub,Slovakia,5.4,EASTERN EUROPE
Karol Dembovský,1176694907,Start,Slovakia,5.4,EASTERN EUROPE
Ľubomír Dolgoš,1207710646,Start,Slovakia,5.4,EASTERN EUROPE
Vladimír Faič,1230180876,Start,Slovakia,5.4,EASTERN EUROPE
Rudolf Filkus,1165978468,Stub,Slovakia,5.4,EASTERN EUROPE
Ján Francisci-Rimavský,1243155672,C,Slovakia,5.4,EASTERN EUROPE
Milan Haborák,1243262444,Start,Slovakia,5.4,EASTERN EUROPE
Ivan Hopta,1172531464,Stub,Slovakia,5.4,EASTERN EUROPE
Jozef Miloslav Hurban,1240752033,C,Slovakia,5.4,EASTERN EUROPE
Antonín Janoušek,1241436446,Start,Slovakia,5.4,EASTERN EUROPE
Dušan Jarjabek,1230180917,Start,Slovakia,5.4,EASTERN EUROPE
Andrea Kalavská,1247404602,Stub,Slovakia,5.4,EASTERN EUROPE
Ján Kollár,1228887791,C,Slovakia,5.4,EASTERN EUROPE
Juraj Košút,1228957061,C,Slovakia,5.4,EASTERN EUROPE
Magda Košútová,1235907399,Stub,Slovakia,5.4,EASTERN EUROPE
Ján Krošlák,1214335127,Start,Slovakia,5.4,EASTERN EUROPE
Ivan Lesay,1224200607,GA,Slovakia,5.4,EASTERN EUROPE
Ivan Lexa,1230180928,Start,Slovakia,5.4,EASTERN EUROPE
Ján Lunter,1105947402,Start,Slovakia,5.4,EASTERN EUROPE
József Nagy (politician),1224768389,Start,Slovakia,5.4,EASTERN EUROPE
Viliam Novotný,1195822277,Stub,Slovakia,5.4,EASTERN EUROPE
Štefan Osuský,1250297617,C,Slovakia,5.4,EASTERN EUROPE
Gabriel Palacka,1230180954,Start,Slovakia,5.4,EASTERN EUROPE
Lucia Plaváková,1247445090,Stub,Slovakia,5.4,EASTERN EUROPE
Jozef Pribilinec,1230117870,C,Slovakia,5.4,EASTERN EUROPE
Ján Richter,1230254036,Start,Slovakia,5.4,EASTERN EUROPE
Tatiana Rosová,1235907524,Stub,Slovakia,5.4,EASTERN EUROPE
Jozef Sivák,1221991531,Stub,Slovakia,5.4,EASTERN EUROPE
Radovan Sloboda (politician),1235513126,Start,Slovakia,5.4,EASTERN EUROPE
Ľudovít Štúr,1245572786,C,Slovakia,5.4,EASTERN EUROPE
Jaroslav Svěchota,1115512326,Start,Slovakia,5.4,EASTERN EUROPE
Ľubomír Vážny,1237144131,Start,Slovakia,5.4,EASTERN EUROPE
8th National Assembly of Slovenia,1249160149,C,Slovenia,2.1,SOUTHERN EUROPE
Mark Boris Andrijanič,1198352017,Start,Slovenia,2.1,SOUTHERN EUROPE
Joseph Emanuel Barbo von Waxenstein,1230326241,Start,Slovenia,2.1,SOUTHERN EUROPE
Tatjana Bobnar,1184611030,Start,Slovenia,2.1,SOUTHERN EUROPE
József Borovnyák,1237351064,Stub,Slovenia,2.1,SOUTHERN EUROPE
Klemen Boštjančič,1218026356,Start,Slovenia,2.1,SOUTHERN EUROPE
Uroš Brežan,1232181073,Start,Slovenia,2.1,SOUTHERN EUROPE
Ivan Cankar,1245475637,C,Slovenia,2.1,SOUTHERN EUROPE
Jože P. Damijan,1177335389,GA,Slovenia,2.1,SOUTHERN EUROPE
Lambert Ehrlich,1182674076,GA,Slovenia,2.1,SOUTHERN EUROPE
Josip Ferfolja,1144472397,Start,Slovenia,2.1,SOUTHERN EUROPE
Sanja Ajanović Hovnik,1184611485,Start,Slovenia,2.1,SOUTHERN EUROPE
Johann Nepomuk Hradeczky,1030361090,Start,Slovenia,2.1,SOUTHERN EUROPE
Božidar Jakac,1249350013,C,Slovenia,2.1,SOUTHERN EUROPE
József Klekl (politician),1185528975,Start,Slovenia,2.1,SOUTHERN EUROPE
József Klekl (writer),1230784400,Start,Slovenia,2.1,SOUTHERN EUROPE
Alojz Kovšca,1217863750,Stub,Slovenia,2.1,SOUTHERN EUROPE
Jožef Krajnc,1239252872,Start,Slovenia,2.1,SOUTHERN EUROPE
Ivan Kramberger,1230833935,Start,Slovenia,2.1,SOUTHERN EUROPE
István Kühár,1185528946,Stub,Slovenia,2.1,SOUTHERN EUROPE
Matija Majar,1195006555,Start,Slovenia,2.1,SOUTHERN EUROPE
Andrej Marinc,1249146653,Stub,Slovenia,2.1,SOUTHERN EUROPE
Matej Arčon,1232181251,Start,Slovenia,2.1,SOUTHERN EUROPE
Anton Novačan,1208186784,Start,Slovenia,2.1,SOUTHERN EUROPE
Igor Papič,1240222916,Stub,Slovenia,2.1,SOUTHERN EUROPE
Dominika Švarc Pipan,1231574449,Start,Slovenia,2.1,SOUTHERN EUROPE
Jože Podgoršek,1100530431,Stub,Slovenia,2.1,SOUTHERN EUROPE
Jožica Puhar,1217860670,Stub,Slovenia,2.1,SOUTHERN EUROPE
Dušan Šinigoj,1242440118,Stub,Slovenia,2.1,SOUTHERN EUROPE
Matija Škerbec,1180682572,B,Slovenia,2.1,SOUTHERN EUROPE
Alenka Smerkolj,1172950113,Start,Slovenia,2.1,SOUTHERN EUROPE
Emilija Stojmenova Duh,1246237465,Start,Slovenia,2.1,SOUTHERN EUROPE
Patricija Šulin,1188651207,Stub,Slovenia,2.1,SOUTHERN EUROPE
József Szakovics,1237352671,Start,Slovenia,2.1,SOUTHERN EUROPE
Vilmos Tkálecz,1212265925,Stub,Slovenia,2.1,SOUTHERN EUROPE
Ludvik Toplak,1215540371,Start,Slovenia,2.1,SOUTHERN EUROPE
Asta Vrečko,1239433404,Start,Slovenia,2.1,SOUTHERN EUROPE
Anton Fran Wagner,1228384804,Stub,Slovenia,2.1,SOUTHERN EUROPE
Nestor Ghiro,1223783811,Stub,Solomon Islands,0.8,OCEANIA
John Dean Kuku,1146487474,Stub,Solomon Islands,0.8,OCEANIA
Doreen Kuper,1071176674,Start,Solomon Islands,0.8,OCEANIA
Eric Lawson (politician),1103173015,Start,Solomon Islands,0.8,OCEANIA
John Maneniaru,1224038513,Stub,Solomon Islands,0.8,OCEANIA
Andrew Manepora,1191281042,Stub,Solomon Islands,0.8,OCEANIA
Julian Moti,1220965405,C,Solomon Islands,0.8,OCEANIA
Bartholomew Parapolo,1222021153,Stub,Solomon Islands,0.8,OCEANIA
Daniel Suidani,1244108597,Start,Solomon Islands,0.8,OCEANIA
Anthony Veke,1249903984,Stub,Solomon Islands,0.8,OCEANIA
Joseph Waleanisia,1103157537,Stub,Solomon Islands,0.8,OCEANIA
Ajilon Jasper Nasiu,1221556312,Stub,Solomon Islands,0.8,OCEANIA
Hassan Adan Wadadid,1242398633,Start,Somalia,18.1,EASTERN AFRICA
Mohamoud Diriye Abdi Joof,1171759998,Stub,Somalia,18.1,EASTERN AFRICA
Abdillahi Fadal Iman,1108538185,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Abdisalam Adan,1243727922,C,Somalia,18.1,EASTERN AFRICA
Abukar Umar Adani,1195269235,Stub,Somalia,18.1,EASTERN AFRICA
Abshir Aden Ferro,1249386156,C,Somalia,18.1,EASTERN AFRICA
Aden Isaq Ahmed,1241124928,Start,Somalia,18.1,EASTERN AFRICA
Abdulahi Ahmed Afrah,1062657842,Stub,Somalia,18.1,EASTERN AFRICA
Abdirahman Ahmed,1024854466,Stub,Somalia,18.1,EASTERN AFRICA
Abdullahi Mohamed Ali,1244290824,Start,Somalia,18.1,EASTERN AFRICA
Awad Ahmed Ashareh,934134220,Stub,Somalia,18.1,EASTERN AFRICA
Ali Abdi Aware,1238577757,Start,Somalia,18.1,EASTERN AFRICA
Abdurahman Abdullahi Baadiyow,1226329759,Start,Somalia,18.1,EASTERN AFRICA
Balal Mohamed Osman,1229646022,Stub,Somalia,18.1,EASTERN AFRICA
Hussein Hagi Bood,1106104619,Stub,Somalia,18.1,EASTERN AFRICA
Abdi Hassan Buni,1186251111,Start,Somalia,18.1,EASTERN AFRICA
Abdikarin Dahir,1240850209,Stub,Somalia,18.1,EASTERN AFRICA
Abdikarim Dhaaye,1177315930,Stub,Somalia,18.1,EASTERN AFRICA
Ali Dhere,1238211507,Stub,Somalia,18.1,EASTERN AFRICA
Djama Ali Moussa,1242429887,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Farah Dualeh,1231104858,Start,Somalia,18.1,EASTERN AFRICA
Mohamed Omar Dubad,1138175757,Start,Somalia,18.1,EASTERN AFRICA
Osman Dubbe,1167452006,Start,Somalia,18.1,EASTERN AFRICA
Mohamed Ali Facaye,1183837827,Stub,Somalia,18.1,EASTERN AFRICA
Abdulcadir Gabeire Farah,1127388256,C,Somalia,18.1,EASTERN AFRICA
Abdulrahim Abby Farah,1233766067,C,Somalia,18.1,EASTERN AFRICA
Ahmed Moalim Fiqi,1232330437,Start,Somalia,18.1,EASTERN AFRICA
Mohamud Abdi Gaab,1250648846,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Gacmayare,1154853671,Stub,Somalia,18.1,EASTERN AFRICA
Garaad Abdulahi Garaad Soofe,1185995272,Start,Somalia,18.1,EASTERN AFRICA
Garad Adan Bin Kooshin,1225232336,C,Somalia,18.1,EASTERN AFRICA
Jama Mohamed Ghalib,1250294464,Start,Somalia,18.1,EASTERN AFRICA
Draft:Guled Bihi Abdi,1241700679,Stub,Somalia,18.1,EASTERN AFRICA
Ibraahim Guure,1243240858,Stub,Somalia,18.1,EASTERN AFRICA
Yusuf Ahmed Hagar Dabageed,1188398539,Start,Somalia,18.1,EASTERN AFRICA
Zakaria Mohamed Haji-Abdi,1205851984,Start,Somalia,18.1,EASTERN AFRICA
Hassan Nur Elmi,1229588066,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Ali Hassan,1158685492,Stub,Somalia,18.1,EASTERN AFRICA
Sadak Omar Hassan,1218256927,Start,Somalia,18.1,EASTERN AFRICA
Ali Yusuf Hosh,1235398629,Stub,Somalia,18.1,EASTERN AFRICA
Abdirahman Haji Aden Ibbi,1223694493,Stub,Somalia,18.1,EASTERN AFRICA
Hanifa Mohamed Ibrahim,1233626945,Stub,Somalia,18.1,EASTERN AFRICA
Ibrahim Artan Ismail,1243243246,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Sheikh Ismail,1009328790,Start,Somalia,18.1,EASTERN AFRICA
Yusuf Mohamed Ismail,1217119391,Start,Somalia,18.1,EASTERN AFRICA
Abdihamid Sheikh Abdisalam Isse,1211653922,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Sheikh Jama,1241971490,Stub,Somalia,18.1,EASTERN AFRICA
Bashir Mohamed Jama,1236987408,Start,Somalia,18.1,EASTERN AFRICA
Farah Ali Jama,1217078017,Start,Somalia,18.1,EASTERN AFRICA
Abdirahman Janaqow,1202660894,Start,Somalia,18.1,EASTERN AFRICA
Abdirizak Jurile,1220585287,Start,Somalia,18.1,EASTERN AFRICA
Muna Khalif,1240386667,Start,Somalia,18.1,EASTERN AFRICA
Mohammed Awale Liban,1250698949,Stub,Somalia,18.1,EASTERN AFRICA
Abdihakim Luqman,1236505010,Stub,Somalia,18.1,EASTERN AFRICA
Maslah Mohammed Siad Barre,1246397242,Start,Somalia,18.1,EASTERN AFRICA
Hassan Moalim,1223156433,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Ahmed Sheikh Ali,1226025037,Stub,Somalia,18.1,EASTERN AFRICA
Abdinur Sheikh Mohamed,1048396818,Stub,Somalia,18.1,EASTERN AFRICA
Mohamud Sayid Aden,1244503224,Stub,Somalia,18.1,EASTERN AFRICA
Muḥammad ibn 'Abdallāh Hassan,1250286037,C,Somalia,18.1,EASTERN AFRICA
Gobsan Muhumed,1243657457,Stub,Somalia,18.1,EASTERN AFRICA
Abdullahi Mohamed Nur,1249185426,Stub,Somalia,18.1,EASTERN AFRICA
Haji Ibrahim Nur,1089443067,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Ali Nur,1173362453,GA,Somalia,18.1,EASTERN AFRICA
Abdilqadir Ali Omar,1249795421,Stub,Somalia,18.1,EASTERN AFRICA
Daud Mohamed Omar,1238075905,Start,Somalia,18.1,EASTERN AFRICA
Mustafa Mohammed Omar,1246360389,Start,Somalia,18.1,EASTERN AFRICA
Abdirahman Dahir Osman,975462878,Stub,Somalia,18.1,EASTERN AFRICA
Djama Rabile Ghod,1185856641,Start,Somalia,18.1,EASTERN AFRICA
Said Mohamed Rage,1220698202,Stub,Somalia,18.1,EASTERN AFRICA
Abdulkadir Sheikh Sakhawudeen,1249819962,Stub,Somalia,18.1,EASTERN AFRICA
Yusuf Osman Samatar,1180587249,GA,Somalia,18.1,EASTERN AFRICA
Mohamed Adan Saqadhi,1214578040,Stub,Somalia,18.1,EASTERN AFRICA
Aden Saran-Sor,919377968,Stub,Somalia,18.1,EASTERN AFRICA
Ali Sheegow,1175813709,Stub,Somalia,18.1,EASTERN AFRICA
Said Hassan Shire,1191019702,Stub,Somalia,18.1,EASTERN AFRICA
Mohamud Siraji,1232856605,C,Somalia,18.1,EASTERN AFRICA
Hawo Tako,1244646660,Stub,Somalia,18.1,EASTERN AFRICA
Khalif Mumin Tohow,1171423321,Start,Somalia,18.1,EASTERN AFRICA
Omar Ismail Waberi,1140507231,Stub,Somalia,18.1,EASTERN AFRICA
Deeq Sulaiman Yusuf,977166270,Start,Somalia,18.1,EASTERN AFRICA
Abdilahi Husein Iman Darawal,1171760173,Stub,Somalia,18.1,EASTERN AFRICA
Abdirahim Ali Ismail,1189471410,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Yusuf Abdirahman,1056374599,Stub,Somalia,18.1,EASTERN AFRICA
Abdullahi Abdi Omar,1167729311,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Aw Dahir,1062918876,Start,Somalia,18.1,EASTERN AFRICA
Mohammed Ahmed Alin,1163226753,Stub,Somalia,18.1,EASTERN AFRICA
Buurmadow,1249135870,Start,Somalia,18.1,EASTERN AFRICA
Mohamed Abdi Dhinbil,1186067971,Stub,Somalia,18.1,EASTERN AFRICA
Abdikarim Adan Haji Diriye,1211158919,Stub,Somalia,18.1,EASTERN AFRICA
Ahmed Mohamed Gulaid,1244415143,Stub,Somalia,18.1,EASTERN AFRICA
Dayib Gurey,1230707703,Stub,Somalia,18.1,EASTERN AFRICA
Suleiman Hassan Haddi,1080321751,Stub,Somalia,18.1,EASTERN AFRICA
Abdiaziz Hussein Hassan,1050666572,Stub,Somalia,18.1,EASTERN AFRICA
Hersi Ali Haji Hassan,1246274637,Start,Somalia,18.1,EASTERN AFRICA
